time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1561000446.48933601,0.01690791,4550,0.00121399,0.00000000,0,0.00000000,10446,10602,466,0.00000000
1561000446.59050536,0.01144843,4551,0.00069946,0.00000000,0,0.00000000,10602,10809,371,0.00651993
1561000446.69069719,0.01354386,4565,0.00080170,0.00000000,0,0.00000000,10809,11021,439,0.00000000
1561000446.78958273,0.01494529,4554,0.00093390,0.00000000,0,0.00000000,11021,11104,366,0.00295738
1561000446.89033771,0.01640015,4567,0.00085808,0.00000000,0,0.00000000,11104,11194,413,0.00000000
1561000446.98990464,0.01260116,4541,0.00081049,0.00000000,0,0.00000000,11194,11214,376,0.00550926
1561000447.09082437,0.01730184,4575,0.00173837,0.00000000,0,0.00000000,11214,11102,342,0.00000000
1561000447.19065261,0.01686501,4549,0.00147200,0.00000000,0,0.00000000,11102,11127,364,0.00247935
1561000447.28953362,0.01535665,4537,0.00076459,0.00000000,0,0.00000000,11127,11095,268,0.00000000
1561000447.39072180,0.01342356,4536,0.00051934,0.00000000,0,0.00000000,11095,11198,284,0.00504492
1561000447.49036050,0.01470819,4552,0.00102523,0.00000000,0,0.00000000,11198,11307,278,0.00000000
1561000447.59107304,0.01282081,4558,0.00073702,0.00000000,0,0.00000000,11307,11270,285,0.00170432
1561000447.69087791,0.01266115,4573,0.00059614,0.00000000,0,0.00000000,11270,11448,323,0.00000000
1561000447.78983641,0.01490916,4561,0.00068403,0.00000000,0,0.00000000,11448,11508,264,0.00160771
1561000447.89093614,0.01507264,4560,0.00076072,0.00000000,0,0.00000000,11508,11506,268,0.00000000
1561000447.99016857,0.01334766,4517,0.00074925,0.00000000,0,0.00000000,11506,11541,300,0.00173500
1561000448.09034920,0.01185252,4562,0.00058786,0.00000000,0,0.00000000,11541,11555,252,0.00432966
1561000448.19100428,0.01284915,4554,0.00054014,0.00000000,0,0.00000000,11555,11628,221,0.00000000
1561000448.28957725,0.01633538,4571,0.00077487,0.00000000,0,0.00000000,11628,11727,264,0.00000000
1561000448.39067125,0.01070625,4536,0.00052417,0.00000000,0,0.00000000,11727,11784,244,0.00456742
1561000448.48951173,0.01393361,4542,0.00060419,0.00000000,0,0.00000000,11784,11890,305,0.00000000
1561000448.59060812,0.01611955,4536,0.00112695,0.00000000,0,0.00000000,11890,11921,338,0.00228203
1561000448.69065189,0.01274030,4545,0.00092929,0.00000000,0,0.00000000,11921,12078,364,0.00406996
1561000448.78946114,0.01500048,4545,0.00179804,0.00000000,0,0.00000000,12078,12363,895,0.00000000
1561000448.89069271,0.01514345,4570,0.00211269,0.00000000,0,0.00000000,12363,12703,1211,0.00000000
1561000448.98978662,0.02124443,4530,0.00519518,0.00000000,0,0.00000000,12703,12862,1078,0.00345252
1561000449.08992386,0.01335435,4556,0.00187239,0.00000000,0,0.00000000,12862,13180,981,0.00000000
1561000449.19112778,0.01521479,4557,0.00190162,0.00000000,0,0.00000000,13180,13462,979,0.00238968
1561000449.29109097,0.01537606,4581,0.00241360,0.00000000,0,0.00000000,13462,13719,1116,0.00000000
1561000449.39002848,0.01664511,4545,0.00353980,0.00000000,0,0.00000000,13719,13778,1208,0.00330603
1561000449.48980045,0.02321167,4592,0.00694845,0.00000000,0,0.00000000,13307,14203,1564,0.00391846
1561000449.59121609,0.01935180,4567,0.00518942,0.00000000,0,0.00000000,14203,14857,1703,0.00000000
1561000449.69074821,0.01830199,4539,0.00337451,0.00000000,0,0.00000000,14857,15807,1780,0.00000000
1561000449.79082656,0.02231891,4531,0.00808190,0.00000000,0,0.00000000,15807,16495,1838,0.00244575
1561000449.89048433,0.02140259,4560,0.00645202,0.00000000,0,0.00000000,16495,17315,1860,0.00000000
1561000449.98938417,0.01759874,4522,0.00391317,0.00000000,0,0.00000000,16786,17599,1850,0.00498682
1561000450.09055066,0.01532591,4554,0.00330876,0.00000000,0,0.00000000,17599,18583,1862,0.00319904
1561000450.19074750,0.01791878,4602,0.00568245,0.00000000,0,0.00000000,18583,19410,1789,0.00000000
1561000450.28951406,0.01793698,4525,0.00408908,0.00000000,0,0.00000000,19410,20321,1745,0.00000000
1561000450.39097738,0.01922566,4636,0.00435631,0.00000000,0,0.00000000,20321,21173,1698,0.00515409
1561000450.49069357,0.01562837,4592,0.00327194,0.00000000,0,0.00000000,21173,21780,1569,0.00000000
1561000450.59047580,0.01515558,4562,0.00311544,0.00000000,0,0.00000000,21780,22369,1443,0.00215433
1561000450.69076920,0.02050088,4598,0.00519072,0.00000000,0,0.00000000,22369,23182,1466,0.00000000
1561000450.79042196,0.01821147,4653,0.00498911,0.00000000,0,0.00000000,23182,23859,1573,0.00302076
1561000450.89080548,0.01711926,4624,0.00317097,0.00000000,0,0.00000000,23859,24646,1530,0.00000000
1561000450.99006510,0.01667326,4638,0.00394303,0.00000000,0,0.00000000,24646,25097,1432,0.00190373
1561000451.08960128,0.02281382,4632,0.00824048,0.00000000,0,0.00000000,25097,25658,1410,0.00000000
1561000451.19070268,0.01688210,4648,0.00448390,0.00000000,0,0.00000000,25658,26477,1426,0.00254447
1561000451.28954935,0.01819568,4708,0.00507917,0.00000000,0,0.00000000,26477,26881,1399,0.00000000
1561000451.39094257,0.02576885,4746,0.00715117,0.00000000,0,0.00000000,26463,27750,1472,0.00748296
1561000451.49074173,0.01516611,4746,0.00211427,0.00000000,0,0.00000000,25562,26759,1395,0.00000000
1561000451.59068584,0.01774971,4734,0.00256281,0.00000000,0,0.00000000,26759,27784,1282,0.00475059
1561000451.69081950,0.01911673,4823,0.00379587,0.00000000,0,0.00000000,27784,28725,1278,0.00000000
1561000451.78973246,0.01716251,4794,0.00477205,0.00000000,0,0.00000000,28725,29673,1355,0.00231704
1561000451.89096904,0.01694055,4818,0.00415971,0.00000000,0,0.00000000,29673,30658,1391,0.00000000
1561000451.99110270,0.02521329,4826,0.00683381,0.00000000,0,0.00000000,30658,31487,1369,0.00473860
1561000452.09073019,0.02378462,4884,0.00604614,0.00000000,0,0.00000000,31487,32316,1398,0.00000000
1561000452.19087052,0.01595319,4931,0.00294866,0.00000000,0,0.00000000,32316,33130,1439,0.00396861
1561000452.28974462,0.02272978,4924,0.00644093,0.00000000,0,0.00000000,33130,33978,1392,0.00207890
1561000452.39049554,0.02096072,4924,0.00403552,0.00000000,0,0.00000000,33978,34752,1414,0.00000000
1561000452.49085975,0.02377211,4922,0.00415326,0.00000000,0,0.00000000,34752,35555,1435,0.00000000
1561000452.58953500,0.01763986,4927,0.00430210,0.00000000,0,0.00000000,35555,36301,1415,0.00162478
1561000452.69069934,0.02311150,4949,0.00810524,0.00000000,0,0.00000000,36301,36896,1328,0.00000000
1561000452.79027176,0.02294436,4921,0.00667886,0.00000000,0,0.00000000,36896,37468,1395,0.00311371
1561000452.89071798,0.02365122,4955,0.00626539,0.00000000,0,0.00000000,37468,38096,1340,0.00000000
1561000452.99100661,0.01577773,4903,0.00280740,0.00000000,0,0.00000000,38096,38772,1280,0.00349424
1561000453.09083152,0.02179120,4985,0.00416140,0.00000000,0,0.00000000,38772,39403,1305,0.00000000
1561000453.19095874,0.01757949,4970,0.00379352,0.00000000,0,0.00000000,39403,40057,1382,0.00320748
1561000453.29045653,0.01669081,4973,0.00364446,0.00000000,0,0.00000000,40057,40673,1323,0.00000000
1561000453.39008379,0.02543540,4994,0.00849366,0.00000000,0,0.00000000,40673,41233,1398,0.00540884
1561000453.49170256,0.02576860,5056,0.00481914,0.00000000,0,0.00000000,41233,41663,1314,0.00000000
1561000453.58980441,0.02407469,5056,0.00728864,0.00000000,0,0.00000000,41663,42187,1354,0.00322935
1561000453.69166350,0.01798512,5002,0.00406461,0.00000000,0,0.00000000,42187,42935,1329,0.00214844
1561000453.78992319,0.01735532,5141,0.00382105,0.00000000,0,0.00000000,42935,43512,1412,0.00000000
1561000453.89175177,0.01819635,5091,0.00433734,0.00000000,0,0.00000000,43478,44043,1334,0.00000000
1561000453.99171829,0.02756751,5103,0.00762650,0.00000000,0,0.00000000,44043,44612,1345,0.00189256
1561000454.08977985,0.02406560,5180,0.00656822,0.00000000,0,0.00000000,44612,45372,1368,0.00000000
1561000454.19165182,0.02465253,5215,0.00948947,0.00000000,0,0.00000000,45232,45664,1359,0.00172474
1561000454.29107594,0.02508104,5215,0.00687174,0.00000000,0,0.00000000,45664,46430,1435,0.00000000
1561000454.39314342,0.02690194,5308,0.00497928,0.00000000,0,0.00000000,46249,47213,1424,0.00698030
1561000454.49314809,0.02641930,5294,0.00496313,0.00000000,0,0.00000000,46522,47259,1406,0.00491364
1561000454.59181857,0.02500140,5295,0.00658958,0.00000000,0,0.00000000,47106,47523,1478,0.00000000
1561000454.69286418,0.01820880,5290,0.00416673,0.00000000,0,0.00000000,47523,48595,1497,0.00494645
1561000454.79118776,0.02639749,5320,0.00667831,0.00000000,0,0.00000000,48157,48612,1494,0.00000000
1561000454.89312410,0.02500132,5403,0.00674083,0.00000000,0,0.00000000,48612,49381,1502,0.00467758
1561000454.99326992,0.02782711,5395,0.00710065,0.00000000,0,0.00000000,49381,50396,1502,0.00000000
1561000455.09351611,0.02344950,5328,0.00672440,0.00000000,0,0.00000000,50396,51411,1428,0.00547986
1561000455.19474339,0.02106782,5385,0.00325271,0.00000000,0,0.00000000,50881,51956,1462,0.00000000
1561000455.29299831,0.02064947,5384,0.00427780,0.00000000,0,0.00000000,51956,52939,1524,0.00658317
1561000455.39433622,0.02320221,5395,0.00363922,0.00000000,0,0.00000000,52872,53797,1407,0.00000000
1561000455.49449134,0.02676511,5394,0.00477540,0.00000000,0,0.00000000,53797,54734,1490,0.00196322
1561000455.59437466,0.02013305,5448,0.00498181,0.00000000,0,0.00000000,54734,55817,1500,0.00000000
1561000455.69427085,0.02116516,5459,0.00389411,0.00000000,0,0.00000000,54672,55719,1498,0.00220022
1561000455.79422665,0.02305715,5408,0.00389718,0.00000000,0,0.00000000,55719,56678,1467,0.00000000
1561000455.89439702,0.02251636,5442,0.00500741,0.00000000,0,0.00000000,56678,57392,1474,0.00000000
1561000455.99596953,0.02515142,5417,0.00484791,0.00000000,0,0.00000000,57392,58411,1493,0.00208719
1561000456.09592748,0.02225563,5355,0.00497203,0.00000000,0,0.00000000,58411,59383,1532,0.00636381
1561000456.19667125,0.02477374,5352,0.00748817,0.00000000,0,0.00000000,59383,60329,1515,0.00000000
1561000456.29460573,0.03188558,5365,0.00624264,0.00000000,0,0.00000000,58621,59774,1503,0.00574536
1561000456.39439845,0.02343407,5414,0.00443863,0.00000000,0,0.00000000,59674,60767,1566,0.00000000
1561000456.49533367,0.02387672,5492,0.00399207,0.00000000,0,0.00000000,60767,61879,1617,0.00338023
1561000456.59584761,0.02988884,5489,0.00665485,0.00000000,0,0.00000000,61879,63040,1738,0.00000000
1561000456.69576526,0.02616736,5501,0.00437056,0.00000000,0,0.00000000,62298,63432,1630,0.00000000
1561000456.79434347,0.02113667,5377,0.00370651,0.00000000,0,0.00000000,63432,64562,1553,0.00529785
1561000456.89554453,0.02505632,5309,0.00583077,0.00000000,0,0.00000000,64562,65205,1621,0.00000000
1561000456.99557161,0.02867790,5345,0.00629454,0.00000000,0,0.00000000,65205,66181,1720,0.00675328
1561000457.09401250,0.02750129,5296,0.00875939,0.00000000,0,0.00000000,66181,67242,1574,0.00293536
1561000457.19568920,0.03024978,5338,0.00629035,0.00000000,0,0.00000000,67242,68181,1607,0.00000000
1561000457.29430723,0.02130664,5349,0.00650981,0.00000000,0,0.00000000,68181,68963,1599,0.00382500
1561000457.39439154,0.02664215,5226,0.00852393,0.00000000,0,0.00000000,68963,69871,1569,0.00000000
1561000457.49570012,0.02739237,5245,0.00483871,0.00000000,0,0.00000000,69871,70816,1602,0.00248892
1561000457.59597230,0.02253781,5214,0.00564048,0.00000000,0,0.00000000,70599,71423,1572,0.00000000
1561000457.69695544,0.02409432,5270,0.00586061,0.00000000,0,0.00000000,71423,72421,1561,0.00353002
1561000457.79714537,0.02346160,5248,0.00652007,0.00000000,0,0.00000000,70905,72317,1499,0.00000000
1561000457.89817357,0.01936406,5242,0.00459012,0.00000000,0,0.00000000,69776,71118,1517,0.00590142
1561000457.99822545,0.02135994,5235,0.00417170,0.00000000,0,0.00000000,71118,72314,1462,0.00000000
1561000458.09783840,0.02376901,5260,0.00465044,0.00000000,0,0.00000000,72314,73405,1447,0.00701940
1561000458.19840312,0.02612156,5207,0.00402806,0.00000000,0,0.00000000,73405,74481,1466,0.00000000
1561000458.29737782,0.03043042,5272,0.01295954,0.00000000,0,0.00000000,74481,75913,1488,0.00643571
1561000458.39862990,0.02316318,5263,0.00370755,0.00000000,0,0.00000000,71330,72599,1421,0.00000000
1561000458.49856520,0.02160915,5272,0.00329170,0.00000000,0,0.00000000,72599,73841,1445,0.00353674
1561000458.59881425,0.02015905,5308,0.00303828,0.00000000,0,0.00000000,73841,75098,1484,0.00000000
1561000458.69843864,0.01621978,5228,0.00316145,0.00000000,0,0.00000000,75098,76188,1449,0.00000000
1561000458.79809952,0.01809351,5332,0.00429043,0.00000000,0,0.00000000,76188,77304,1501,0.00177012
1561000458.89859223,0.01910380,5266,0.00551432,0.00000000,0,0.00000000,77304,78272,1467,0.00233428
1561000458.99839830,0.02141996,5234,0.00545740,0.00000000,0,0.00000000,78272,79242,1495,0.00000000
1561000459.09856272,0.02477075,5208,0.00509792,0.00000000,0,0.00000000,79242,80134,1515,0.00309804
1561000459.19859648,0.02280712,5177,0.00344559,0.00000000,0,0.00000000,80134,81060,1451,0.00000000
1561000459.29742241,0.02350013,5213,0.00449096,0.00000000,0,0.00000000,81060,81850,1478,0.00822021
1561000459.39850926,0.02587453,5226,0.00600518,0.00000000,0,0.00000000,81850,82654,1505,0.00000000
1561000459.49143171,0.02316643,5204,0.00737167,0.00000000,0,0.00000000,82654,83157,1601,0.00000000
1561000459.59074807,0.02323360,5183,0.00659706,0.00000000,0,0.00000000,83157,83962,1515,0.00536606
1561000459.69085979,0.02286650,5170,0.00659970,0.00000000,0,0.00000000,83962,84942,1560,0.00667035
1561000459.79215264,0.02142839,5208,0.00617535,0.00000000,0,0.00000000,84942,85630,1507,0.00000000
1561000459.89214087,0.01847071,5104,0.00444474,0.00000000,0,0.00000000,85630,86462,1481,0.00549445
1561000459.99166393,0.02487156,5081,0.00916061,0.00000000,0,0.00000000,86462,87271,1521,0.00000000
1561000460.08998108,0.02663798,5125,0.00882730,0.00000000,0,0.00000000,87271,88095,1549,0.00307222
1561000460.19222569,0.02593758,5135,0.00501746,0.00000000,0,0.00000000,88095,89135,1506,0.00000000
1561000460.28980827,0.02051133,5062,0.00416436,0.00000000,0,0.00000000,88308,89293,1465,0.00304513
1561000460.39201379,0.01887157,5102,0.00449820,0.00000000,0,0.00000000,89293,90045,1466,0.00000000
1561000460.49170542,0.01744319,5083,0.00350676,0.00000000,0,0.00000000,89656,90518,1495,0.00171558
1561000460.59153557,0.02997558,5067,0.01185487,0.00000000,0,0.00000000,90518,91619,1485,0.00000000
1561000460.69304490,0.02827305,5146,0.01064103,0.00000000,0,0.00000000,88731,90040,1500,0.00257426
1561000460.79278231,0.01791303,5135,0.00344499,0.00000000,0,0.00000000,88377,89751,1522,0.00000000
1561000460.89333487,0.02530807,5103,0.00770423,0.00000000,0,0.00000000,89751,90979,1486,0.00469884
1561000460.99341774,0.01858230,5060,0.00350639,0.00000000,0,0.00000000,90979,92123,1471,0.00000000
1561000461.09329367,0.02672143,5059,0.00825634,0.00000000,0,0.00000000,92123,93232,1421,0.00566269
1561000461.19322515,0.02163554,4980,0.00466654,0.00000000,0,0.00000000,91231,92365,1425,0.00000000
1561000461.29152846,0.02961363,4992,0.01255852,0.00000000,0,0.00000000,92365,93651,1403,0.00319566
1561000461.39460897,0.01961718,4999,0.00279804,0.00000000,0,0.00000000,90269,91508,1443,0.00000000
1561000461.49308252,0.01834031,4963,0.00294954,0.00000000,0,0.00000000,91508,92650,1414,0.00406209
1561000461.59128428,0.01673164,4967,0.00323085,0.00000000,0,0.00000000,92650,93724,1388,0.00000000
1561000461.69297886,0.02019151,4891,0.00459856,0.00000000,0,0.00000000,93724,94677,1326,0.00000000
1561000461.79132175,0.02360711,4912,0.00667431,0.00000000,0,0.00000000,94677,95541,1299,0.00592170
1561000461.89323735,0.01706547,4880,0.00311530,0.00000000,0,0.00000000,95541,96389,1328,0.00171283
1561000461.99268913,0.01782635,4880,0.00317297,0.00000000,0,0.00000000,96389,97140,1295,0.00000000
1561000462.09275579,0.01715391,4850,0.00320162,0.00000000,0,0.00000000,97140,98041,1349,0.00433651
1561000462.19274306,0.02145678,4806,0.00657637,0.00000000,0,0.00000000,98041,98692,1342,0.00000000
1561000462.29119182,0.02523117,4810,0.00721370,0.00000000,0,0.00000000,98692,99513,1283,0.00377155
1561000462.39291954,0.01683048,4712,0.00345562,0.00000000,0,0.00000000,99391,100193,1253,0.00000000
1561000462.49305654,0.01941656,4718,0.00347264,0.00000000,0,0.00000000,100167,100882,1241,0.00620220
1561000462.59316564,0.02042973,4688,0.00406201,0.00000000,0,0.00000000,100882,101748,1303,0.00000000
1561000462.69318748,0.02098395,4722,0.00440980,0.00000000,0,0.00000000,101748,102383,1234,0.00424481
1561000462.79154038,0.01898129,4808,0.00299314,0.00000000,0,0.00000000,102383,103144,1339,0.00000000
1561000462.89304876,0.02008708,4725,0.00436750,0.00000000,0,0.00000000,103144,103728,1371,0.00521445
1561000462.99288917,0.02231376,4698,0.00586570,0.00000000,0,0.00000000,103294,104137,1260,0.00000000
1561000463.09160233,0.02397620,4722,0.00727200,0.00000000,0,0.00000000,104137,105032,1433,0.00330162
1561000463.19276977,0.01859795,4652,0.00499291,0.00000000,0,0.00000000,105032,106201,1476,0.00000000
1561000463.29110765,0.01941692,4753,0.00472796,0.00000000,0,0.00000000,104419,105462,1648,0.00000000
1561000463.39271593,0.02125857,4753,0.00483178,0.00000000,0,0.00000000,105462,106549,1470,0.00666049
1561000463.49325228,0.01999856,4799,0.00397516,0.00000000,0,0.00000000,106457,107629,1538,0.00316294
1561000463.59126878,0.01818901,4725,0.00425148,0.00000000,0,0.00000000,107629,108806,1409,0.00000000
1561000463.69299078,0.02015420,4851,0.00395543,0.00000000,0,0.00000000,106350,107483,1428,0.00642144
1561000463.79154396,0.02167210,4871,0.00531676,0.00000000,0,0.00000000,107483,108463,1418,0.00000000
1561000463.89305878,0.02040256,4915,0.00447845,0.00000000,0,0.00000000,108463,109399,1436,0.00362521
1561000463.99261618,0.02004234,4917,0.00451830,0.00000000,0,0.00000000,109399,110404,1395,0.00000000
1561000464.09220839,0.02566411,4888,0.01121614,0.00000000,0,0.00000000,110404,111552,1424,0.00778753
1561000464.19278836,0.01918054,4952,0.00301831,0.00000000,0,0.00000000,109304,110536,1439,0.00000000
1561000464.29277897,0.02123150,4903,0.00451914,0.00000000,0,0.00000000,110536,111611,1472,0.00209690
1561000464.39269853,0.01862924,4975,0.00350827,0.00000000,0,0.00000000,111611,112767,1537,0.00000000
1561000464.49094725,0.02853990,4927,0.01224027,0.00000000,0,0.00000000,112767,114010,1480,0.00189190
1561000464.59276223,0.01654485,4915,0.00248433,0.00000000,0,0.00000000,110736,112131,1534,0.00000000
1561000464.69427872,0.01971151,4941,0.00405608,0.00000000,0,0.00000000,112131,113414,1550,0.00427746
1561000464.79446125,0.02029522,4857,0.00525230,0.00000000,0,0.00000000,113414,114637,1554,0.00000000
1561000464.89452147,0.02239630,4880,0.00376965,0.00000000,0,0.00000000,114637,115783,1573,0.00239078
1561000464.99317050,0.02131478,4836,0.00406731,0.00000000,0,0.00000000,115783,116925,1516,0.00000000
1561000465.09489870,0.01987106,4884,0.00384029,0.00000000,0,0.00000000,116925,117813,1528,0.00440213
1561000465.19453168,0.01967177,4776,0.00418349,0.00000000,0,0.00000000,117813,118816,1491,0.00000000
1561000465.29278255,0.02332719,4800,0.00564505,0.00000000,0,0.00000000,118816,119633,1499,0.00214491
1561000465.39420366,0.02495190,4816,0.00513427,0.00000000,0,0.00000000,119633,120686,1575,0.00000000
1561000465.49297142,0.02327004,4773,0.01003735,0.00000000,0,0.00000000,120686,121894,1512,0.00357936
1561000465.59424067,0.02190096,4781,0.00433412,0.00000000,0,0.00000000,120045,121075,1514,0.00000000
1561000465.69423532,0.02073728,4772,0.00330920,0.00000000,0,0.00000000,121075,122103,1485,0.00508639
1561000465.79369998,0.02140401,4716,0.00405307,0.00000000,0,0.00000000,122103,123133,1506,0.00000000
1561000465.89429402,0.01713116,4735,0.00407513,0.00000000,0,0.00000000,123133,124193,1546,0.00178631
1561000465.99469566,0.02177647,4721,0.00613355,0.00000000,0,0.00000000,124193,125180,1486,0.00000000
1561000466.09571719,0.02520967,4697,0.00580174,0.00000000,0,0.00000000,125180,125938,1504,0.00222650
1561000466.19569421,0.02667434,4765,0.00452175,0.00000000,0,0.00000000,125938,126938,1545,0.00000000
1561000466.29432392,0.02493689,4759,0.00785897,0.00000000,0,0.00000000,126938,127969,1552,0.00000000
1561000466.39603043,0.02213435,4742,0.00336638,0.00000000,0,0.00000000,125862,127181,1535,0.00208074
1561000466.49450135,0.02183827,4809,0.00402162,0.00000000,0,0.00000000,127181,128419,1575,0.00334415
1561000466.59413934,0.02228132,4877,0.00347528,0.00000000,0,0.00000000,127873,129033,1581,0.00000000
1561000466.69559646,0.02789786,4879,0.00948401,0.00000000,0,0.00000000,129033,130199,1569,0.00243979
1561000466.79551578,0.01937533,4905,0.00445282,0.00000000,0,0.00000000,128244,129438,1575,0.00000000
1561000466.89570522,0.02446151,4884,0.00401661,0.00000000,0,0.00000000,129438,130560,1506,0.00243364
1561000466.99403715,0.01823885,4989,0.00451017,0.00000000,0,0.00000000,130560,131543,1627,0.00000000
1561000467.09564352,0.02272477,4980,0.00478002,0.00000000,0,0.00000000,131543,132526,1604,0.00411722
1561000467.19575572,0.02661432,5027,0.00417666,0.00000000,0,0.00000000,132526,133547,1673,0.00000000
1561000467.29418349,0.02262089,5046,0.00430045,0.00000000,0,0.00000000,133547,134698,1728,0.00246952
1561000467.39598131,0.02014924,5063,0.00452052,0.00000000,0,0.00000000,134698,135585,1688,0.00000000
1561000467.49422288,0.02004768,5068,0.00461088,0.00000000,0,0.00000000,135563,136419,1670,0.00202215
1561000467.59578824,0.02333510,5048,0.00653031,0.00000000,0,0.00000000,136419,137295,1622,0.00000000
1561000467.69726181,0.03528594,5046,0.01801642,0.00000000,0,0.00000000,137295,138726,1650,0.00218680
1561000467.79609656,0.02873373,4999,0.00631116,0.00000000,0,0.00000000,134972,136485,1665,0.00000000
1561000467.89891219,0.02370891,5048,0.00460259,0.00000000,0,0.00000000,136485,137921,1703,0.00308057
1561000467.99779248,0.02362509,5011,0.00497750,0.00000000,0,0.00000000,137921,139114,1551,0.00000000
1561000468.09877443,0.02413700,4905,0.00445962,0.00000000,0,0.00000000,139114,140305,1637,0.00347708
1561000468.19908595,0.02111557,4994,0.00384869,0.00000000,0,0.00000000,140305,141542,1681,0.00000000
1561000468.29863977,0.01678916,4952,0.00387057,0.00000000,0,0.00000000,141542,142724,1703,0.00297123
1561000468.39865065,0.01957342,4944,0.00589189,0.00000000,0,0.00000000,142724,143598,1704,0.00000000
1561000468.49755359,0.02091199,4876,0.00468656,0.00000000,0,0.00000000,143598,144588,1641,0.00410354
1561000468.59766054,0.02020729,4921,0.00536093,0.00000000,0,0.00000000,144588,145657,1720,0.00000000
1561000468.69873524,0.02118290,4912,0.00615120,0.00000000,0,0.00000000,145657,146265,1732,0.00369276
1561000468.79913831,0.02298206,4877,0.00559151,0.00000000,0,0.00000000,146265,147396,1647,0.00000000
1561000468.89894462,0.02061088,4837,0.00723727,0.00000000,0,0.00000000,147396,148181,1603,0.00208562
1561000468.99765801,0.02136097,4863,0.00716488,0.00000000,0,0.00000000,148181,148680,1661,0.00000000
1561000469.09874344,0.02363210,4796,0.01044270,0.00000000,0,0.00000000,148680,149510,1625,0.00240635
1561000469.19872880,0.02582555,4802,0.00616332,0.00000000,0,0.00000000,148167,149597,1652,0.00000000
1561000469.29760385,0.01964033,4848,0.00685932,0.00000000,0,0.00000000,149375,150799,1758,0.00253063
1561000469.39866948,0.03029626,4921,0.00895023,0.00000000,0,0.00000000,150799,151727,1986,0.00000000
1561000469.49753332,0.02347919,4873,0.00880736,0.00000000,0,0.00000000,151727,153370,1757,0.00242610
1561000469.59868503,0.02388864,4840,0.00637835,0.00000000,0,0.00000000,151323,152818,1708,0.00000000
1561000469.69748926,0.02432066,4902,0.00573650,0.00000000,0,0.00000000,151788,153363,1924,0.00244997
1561000469.79874325,0.01991149,4896,0.00613249,0.00000000,0,0.00000000,153363,155009,2187,0.00000000
1561000469.89884329,0.02151909,4825,0.00848438,0.00000000,0,0.00000000,155009,156352,1809,0.00320342
1561000469.99768329,0.02260678,4866,0.00782635,0.00000000,0,0.00000000,156352,157734,1847,0.00000000
1561000470.09869123,0.02493225,4771,0.00542173,0.00000000,0,0.00000000,156471,157966,1906,0.00676958
1561000470.19881749,0.02106133,4793,0.00612589,0.00000000,0,0.00000000,157966,159181,1702,0.00000000
1561000470.29878712,0.02193379,4802,0.00707234,0.00000000,0,0.00000000,159181,160425,1749,0.00544298
1561000470.39848876,0.01978837,4841,0.00662647,0.00000000,0,0.00000000,160425,161357,1723,0.00000000
1561000470.49767351,0.02436535,4878,0.00610332,0.00000000,0,0.00000000,161357,162470,1669,0.00309158
1561000470.59855938,0.02000733,4850,0.00540316,0.00000000,0,0.00000000,162470,163570,1640,0.00000000
1561000470.69876099,0.02470379,4835,0.00976651,0.00000000,0,0.00000000,163570,164557,1679,0.00258824
1561000470.79759336,0.02128326,4812,0.00742127,0.00000000,0,0.00000000,164557,165543,1633,0.00000000
1561000470.89875531,0.02257486,4819,0.00506554,0.00000000,0,0.00000000,165543,166373,1591,0.00207245
1561000470.99759769,0.02290530,4709,0.00723514,0.00000000,0,0.00000000,166373,167621,1593,0.00000000
1561000471.09873319,0.01802886,4796,0.00391460,0.00000000,0,0.00000000,165079,166385,1616,0.00240090
1561000471.19922400,0.02830301,4798,0.01146052,0.00000000,0,0.00000000,166385,167680,1538,0.00000000
1561000471.29861379,0.01972113,4748,0.00330040,0.00000000,0,0.00000000,164575,166043,1539,0.00193735
1561000471.39875865,0.01822822,4737,0.00359809,0.00000000,0,0.00000000,166043,167387,1500,0.00000000
1561000471.49898553,0.01878089,4732,0.00444209,0.00000000,0,0.00000000,167387,168677,1536,0.00202592
1561000471.59869671,0.02238884,4741,0.00643410,0.00000000,0,0.00000000,168677,169862,1543,0.00000000
1561000471.69843197,0.02364352,4706,0.00513537,0.00000000,0,0.00000000,169862,170897,1514,0.00362481
1561000471.79738617,0.02511567,4719,0.00420371,0.00000000,0,0.00000000,170897,171979,1501,0.00000000
1561000471.89887691,0.02389164,4675,0.00446024,0.00000000,0,0.00000000,171979,173108,1512,0.00292726
1561000471.99752641,0.02456324,4686,0.00468867,0.00000000,0,0.00000000,173108,174145,1616,0.00000000
1561000472.09868765,0.02427836,4663,0.00444729,0.00000000,0,0.00000000,174145,175121,1557,0.00369475
1561000472.19842029,0.02117323,4590,0.00450492,0.00000000,0,0.00000000,175121,176046,1511,0.00000000
1561000472.29752564,0.01978306,4617,0.00468364,0.00000000,0,0.00000000,176046,176999,1551,0.00315725
1561000472.39881921,0.02053534,4582,0.00567444,0.00000000,0,0.00000000,176999,177855,1553,0.00000000
1561000472.49741364,0.02167866,4567,0.00659786,0.00000000,0,0.00000000,177855,178524,1521,0.00311272
1561000472.59867406,0.02110592,4614,0.00455606,0.00000000,0,0.00000000,178524,179250,1570,0.00000000
1561000472.69752955,0.02343456,4666,0.00616789,0.00000000,0,0.00000000,179250,180163,1649,0.00262549
